efta,file_size_bytes,pages,words
EFTA00036687,39170,1,110
EFTA00036688,40620,1,123
EFTA00036689,13570,1,24
EFTA00036690,100316,2,609
EFTA00036692,31903,1,91
EFTA00036693,16340,1,31
EFTA00036694,25112,1,71
EFTA00036695,75911,2,380
EFTA00036697,179596,3,851
EFTA00036700,171212,3,833
EFTA00036703,21799,1,74
EFTA00036704,15580,1,61
EFTA00036705,1545858,28,7283
EFTA00036733,34356,1,134
EFTA00036734,31513,1,110
EFTA00036735,102551,2,424
EFTA00036737,80206,2,351
EFTA00036739,93033,2,397
EFTA00036741,32359,1,108
EFTA00036742,28628,1,96
EFTA00036743,15381,1,43
EFTA00036744,30701,1,100
EFTA00036745,78423,2,357
EFTA00036747,18322,1,50
EFTA00036748,81088,2,310
EFTA00036750,31911,1,92
EFTA00036751,85598,3,428
EFTA00036754,63609,1,408
EFTA00036755,25094,1,127
EFTA00036756,30952,1,176
EFTA00036757,42207,3,136
EFTA00036760,22908,1,117
EFTA00036761,23434,1,125
EFTA00036762,32523,1,176
EFTA00036763,16098,1,68
EFTA00036764,26238,1,67
EFTA00036765,60026,2,212
EFTA00036767,47717,2,110
EFTA00036769,129971,6,479
EFTA00036775,128564,9,392
EFTA00036784,154952,15,295
EFTA00036799,250969,13,996
EFTA00036813,56832,3,123
EFTA00036816,265273,11,993
EFTA00036829,31695,1,154
EFTA00036830,24816,1,102
EFTA00036831,59276,2,204
EFTA00036833,30189,2,102
EFTA00036835,12433,1,20
EFTA00036836,45521,1,188
EFTA00036837,42665,2,116
EFTA00036839,67197,2,322
EFTA00036841,38832,1,182
EFTA00036842,24904,1,92
EFTA00036843,56447,2,294
EFTA00036845,56202,2,226
EFTA00036847,33526,1,141
EFTA00036848,83404,2,393
EFTA00036850,33837,1,101
EFTA00036851,72241,2,338
EFTA00036853,24005,2,22
EFTA00036855,32111,2,42
EFTA00036857,44211,1,147
EFTA00036858,51470,1,288
EFTA00036859,42880,1,221
EFTA00036860,17748,1,73
EFTA00036861,13327,1,56
EFTA00036862,27600,1,101
EFTA00036863,34054,1,129
EFTA00036864,27936,1,106
EFTA00036865,30483,1,83
EFTA00036866,31209,1,163
EFTA00036867,40044,1,120
EFTA00036868,32383,1,99
EFTA00036869,25800,1,98
EFTA00036870,20081,1,77
EFTA00036871,51777,2,242
EFTA00036873,53917,1,342
EFTA00036874,47358,1,326
EFTA00036875,66547,2,355
EFTA00036877,39929,1,150
EFTA00036878,32778,1,128
EFTA00036879,27884,1,113
EFTA00036880,21057,1,91
EFTA00036881,18411,1,32
EFTA00036882,27559,1,62
EFTA00036883,27492,1,108
EFTA00036884,21126,1,89
EFTA00036885,27144,1,115
EFTA00036886,21242,1,101
EFTA00036887,77957,2,364
EFTA00036889,72766,2,353
EFTA00036891,25197,1,89
EFTA00036892,17039,1,71
EFTA00036893,755962,10,3570
EFTA00036903,19551,1,68
EFTA00036904,13832,1,50
EFTA00036905,37392,1,185
EFTA00036906,24057,1,79
EFTA00036907,20780,1,68
EFTA00036908,14504,1,51
EFTA00036909,39086,1,186
EFTA00036910,32085,1,167
EFTA00036911,24795,1,75
EFTA00036912,18444,1,60
EFTA00036913,14353,1,34
EFTA00036914,48091,1,179
EFTA00036915,20274,1,39
EFTA00036916,10543,1,17
EFTA00036917,90030,1,121
EFTA00036918,32880,1,113
EFTA00036919,64057,2,168
EFTA00036921,115448,3,450
EFTA00036924,1640545,28,4350
EFTA00036952,574530,7,3151
EFTA00036959,18533,1,65
EFTA00036960,12874,1,49
EFTA00036961,35395,1,158
EFTA00036962,29010,1,141
EFTA00036963,13530,1,30
EFTA00036964,26491,1,111
EFTA00036965,20431,1,92
EFTA00036966,36849,2,146
EFTA00036968,62815,1,182
EFTA00036969,1615322,0,0
EFTA00036970,1402699,1,2
EFTA00036971,603404,1,1
EFTA00036972,12608,1,21
EFTA00036973,20922,1,38
EFTA00036974,38023,1,108
EFTA00036975,35625,2,83
EFTA00036977,39924,1,110
EFTA00036978,39696,1,110
EFTA00036979,39877,1,110
EFTA00036980,36706,1,100
EFTA00036981,39849,1,110
EFTA00036982,38652,1,108
EFTA00036983,34444,1,108
EFTA00036984,40813,1,110
EFTA00036985,39617,1,115
EFTA00036986,473529,12,2073
EFTA00036998,38261,1,111
EFTA00036999,38661,1,113
EFTA00037000,43158,1,179
EFTA00037001,38227,1,150
EFTA00037002,23754,1,89
EFTA00037003,26769,1,96
EFTA00037004,33632,1,101
EFTA00037005,57853,2,250
EFTA00037007,39283,1,124
EFTA00037008,33897,1,101
EFTA00037009,39300,1,114
EFTA00037010,33529,1,103
EFTA00037011,21575,1,63
EFTA00037012,37971,1,112
EFTA00037013,32889,1,99
EFTA00037014,32867,1,102
EFTA00037015,1802938,30,13992
EFTA00037045,1343612,0,0
EFTA00037046,995613,0,0
EFTA00037047,1643003,0,0
EFTA00037048,984308,0,0
EFTA00037049,1489056,0,0
EFTA00037050,1146816,0,0
EFTA00037051,1441524,0,0
EFTA00037052,1879152,0,0
EFTA00037053,1390452,1,3
EFTA00037054,1902247,0,0
EFTA00037055,1419871,0,0
EFTA00037056,1269974,1,1
EFTA00037057,1542136,1,1
EFTA00037058,37487,1,110
EFTA00037059,113307,2,516
EFTA00037061,72279,2,224
EFTA00037063,366576,0,0
EFTA00037064,275593,1,1
EFTA00037065,340468,1,1
EFTA00037066,281815,1,1
EFTA00037067,172605,1,186
EFTA00037068,167871,1,177
EFTA00037069,1163035,15,25
EFTA00037085,594246,1,62
EFTA00037086,77431,1,26
EFTA00037087,161852,1,61
EFTA00037088,74252,2,352
EFTA00037090,142560,1,108
EFTA00037091,71602,1,21
EFTA00037092,82011,1,153
EFTA00037093,118118,1,182
EFTA00037094,145324,1,398
EFTA00037095,1188326,1,4
EFTA00037096,630150,1,1
EFTA00037097,357800,1,1
EFTA00037098,65777,1,124
EFTA00037099,112091,1,147
EFTA00037100,144925,1,190
EFTA00037101,304307,1,91
EFTA00037102,656941,0,0
EFTA00037103,275809,1,14
EFTA00037104,857752,5,2238
EFTA00037109,605815,9,2664
EFTA00037118,172942,1,187
EFTA00037119,268309,1,313
EFTA00037120,306885,1,271
EFTA00037121,209308,1,81
EFTA00037122,252625,1,97
EFTA00037123,265169,1,84
EFTA00037124,199838,1,132
EFTA00037125,413119,1,57
EFTA00037126,651319,1,38
EFTA00037127,273383,1,173
EFTA00037128,200342,1,16
EFTA00037129,361627,1,135
EFTA00037130,2223474,1,216
EFTA00037131,2065936,1,15
EFTA00037132,2127477,1,182
EFTA00037133,1873041,1,122
EFTA00037134,347282,1,424
EFTA00037135,360805,1,476
EFTA00037136,268602,1,295
EFTA00037137,123398,1,62
EFTA00037138,174849,1,169
EFTA00037139,210033,1,218
EFTA00037140,311076,1,338
EFTA00037141,362119,1,451
EFTA00037142,357274,1,440
EFTA00037143,395612,1,526
EFTA00037144,389851,1,541
EFTA00037145,327205,1,416
EFTA00037146,348462,1,464
EFTA00037147,405258,1,547
EFTA00037148,380430,1,493
EFTA00037149,364054,1,455
EFTA00037150,357043,1,485
EFTA00037151,358206,1,436
EFTA00037152,364276,1,503
EFTA00037153,1182254,1,6
EFTA00037154,202523,1,406
EFTA00037155,229470,1,433
EFTA00037156,214288,1,422
EFTA00037157,194297,1,308
EFTA00037158,184588,1,257
EFTA00037159,234570,1,472
EFTA00037160,186077,1,227
EFTA00037161,207929,1,292
EFTA00037162,232910,1,334
EFTA00037163,312025,1,234
EFTA00037164,115340,1,255
EFTA00037165,403463,1,57
EFTA00037166,489656,1,17
EFTA00037167,378144,1,51
EFTA00037168,442861,1,40
EFTA00037169,570861,1,190
EFTA00037170,418305,1,15
EFTA00037171,357599,0,0
EFTA00037172,383197,0,0
EFTA00037173,115006,1,69
EFTA00037174,463434,1,24
EFTA00037175,194978,1,140
EFTA00037176,395673,1,121
EFTA00037177,1248559,1,30
EFTA00037178,755299,1,1
EFTA00037179,242308,1,191
EFTA00037180,238349,1,215
EFTA00037181,412524,1,631
EFTA00037182,1298369,1,43
EFTA00037183,1336304,1,151
EFTA00037184,1262809,1,2
EFTA00037185,206843,1,278
EFTA00037186,209741,1,378
EFTA00037187,110233,2,574
EFTA00037189,38998,1,110
EFTA00037190,39432,1,109
EFTA00037191,33109,1,87
EFTA00037192,34726,1,96
EFTA00037193,37136,1,102
EFTA00037194,37367,1,104
EFTA00037195,41236,1,114
EFTA00037196,37692,1,104
EFTA00037197,37989,1,108
EFTA00037198,37929,1,103
EFTA00037199,38604,1,103
EFTA00037200,38103,1,107
EFTA00037201,38095,1,106
EFTA00037202,38424,1,107
EFTA00037203,38202,1,109
EFTA00037204,38111,1,106
EFTA00037205,37662,1,107
EFTA00037206,37921,1,110
EFTA00037207,39999,1,115
EFTA00037208,40921,1,114
EFTA00037209,37699,1,104
EFTA00037210,38998,1,110
EFTA00037211,28123,1,101
EFTA00037212,21244,1,58
EFTA00037213,20414,1,56
EFTA00037214,15813,1,37
EFTA00037215,65716,1,334
EFTA00037216,69985,1,355
EFTA00037217,26161,1,67
EFTA00037218,268614,6,1687
EFTA00037224,139607,3,704
EFTA00037227,36108,1,114
EFTA00037228,41866,1,152
EFTA00037229,11436,1,19
EFTA00037230,105455,2,483
EFTA00037232,184990,4,873
EFTA00037236,119348,2,646
EFTA00037238,58357,1,399
EFTA00037239,200183,3,1416
EFTA00037242,24956,1,77
EFTA00037243,206957,2,157
EFTA00037245,13189,1,29
EFTA00037246,27739,2,44
EFTA00037248,77934,2,338
EFTA00037250,169795,6,452
EFTA00037256,68037,2,299
EFTA00037258,150536,3,581
EFTA00037261,47778,1,202
EFTA00037262,35978,1,118
EFTA00037263,18023,1,36
EFTA00037264,14570,1,27
EFTA00037265,47634,1,189
EFTA00037266,42410,1,210
EFTA00037267,41022,1,177
EFTA00037268,33612,1,152
EFTA00037269,80813,2,318
EFTA00037271,58435,2,205
EFTA00037273,122399,3,563
EFTA00037276,24341,1,56
EFTA00037277,37051,2,83
EFTA00037279,67074,2,391
EFTA00037281,77871,2,447
EFTA00037283,73903,2,428
EFTA00037285,70543,2,400
EFTA00037287,72755,2,405
EFTA00037289,66745,2,386
EFTA00037291,61988,2,373
EFTA00037293,68573,2,387
EFTA00037295,80965,2,443
EFTA00037297,63944,2,216
EFTA00037299,136515,2,249
EFTA00037301,64999,2,358
EFTA00037303,96429,3,485
EFTA00037306,49208,2,296
EFTA00037308,89013,2,479
EFTA00037310,94433,2,470
EFTA00037312,14209,1,27
EFTA00037313,159886,3,595
EFTA00037316,161829,3,967
EFTA00037319,72606,2,289
EFTA00037321,49804,2,168
EFTA00037323,87241,2,440
EFTA00037325,99402,1,7
EFTA00037326,68430,2,285
EFTA00037328,127069,3,816
EFTA00037331,97187,2,493
EFTA00037333,72958,2,258
EFTA00037335,67218,2,300
EFTA00037337,55287,2,211
EFTA00037339,19027,1,32
EFTA00037340,1705662,18,2382
EFTA00037358,25834,1,99
EFTA00037359,24431,1,78
EFTA00037360,21608,1,69
EFTA00037361,47167,1,220
EFTA00037362,58420,1,248
EFTA00037363,23856,1,88
EFTA00037364,28622,1,105
EFTA00037365,26157,1,92
EFTA00037366,34632,1,135
EFTA00037367,19451,1,36
EFTA00037368,623456,9,931
EFTA00037377,17332,1,33
EFTA00037378,89434,1,617
EFTA00037379,49241,1,195
EFTA00037380,33552,1,146
EFTA00037381,44155,2,160
EFTA00037383,77894,2,323
EFTA00037385,44042,1,187
EFTA00037386,67213,2,273
EFTA00037388,45433,1,172
EFTA00037389,35272,1,105
EFTA00037390,41125,1,119
EFTA00037391,85351,2,442
EFTA00037393,25382,1,57
EFTA00037394,25508,1,57
EFTA00037395,24685,1,51
EFTA00037396,45099,1,172
EFTA00037397,39112,1,142
EFTA00037398,71901,1,376
EFTA00037399,94683,2,444
EFTA00037401,99769,2,505
EFTA00037403,43860,1,189
EFTA00037404,33567,1,116
EFTA00037405,61624,2,210
EFTA00037407,69686,2,233
EFTA00037409,80612,2,343
EFTA00037411,28325,1,67
EFTA00037412,33900,1,93
EFTA00037413,15735,1,56
EFTA00037414,22919,1,52
EFTA00037415,154896,3,901
EFTA00037418,18885,1,49
EFTA00037419,68167,2,330
EFTA00037421,1901019,13,5484
EFTA00037434,14436,1,24
EFTA00037435,22246,2,70
EFTA00037437,755544,1,43
EFTA00037438,88818,2,376
EFTA00037440,26497,1,107
EFTA00037441,43541,1,162
EFTA00037442,31305,2,113
EFTA00037444,15621,1,35
EFTA00037445,67267,2,295
EFTA00037447,54916,1,237
EFTA00037448,124295,3,510
EFTA00037451,17026,1,43
EFTA00037452,20803,1,58
EFTA00037453,52944,1,296
EFTA00037454,81001,2,363
EFTA00037456,14769,1,30
EFTA00037457,21315,1,43
EFTA00037458,399523,8,2176
EFTA00037466,22221,1,67
EFTA00037467,38805,1,160
EFTA00037468,14383,1,31
EFTA00037469,41238,1,174
EFTA00037470,122411,2,421
EFTA00037472,42042,1,178
EFTA00037473,26834,1,107
EFTA00037474,19674,1,66
EFTA00037475,74304,2,366
EFTA00037477,17576,1,52
EFTA00037478,37586,1,84
EFTA00037479,14378,1,26
EFTA00037480,20932,1,41
EFTA00037481,24816,1,49
EFTA00037482,27688,1,67
EFTA00037483,25967,1,63
EFTA00037484,24695,1,49
EFTA00037485,22001,1,60
EFTA00037486,16353,1,40
EFTA00037487,26582,1,85
EFTA00037488,18598,1,43
EFTA00037489,20213,1,73
EFTA00037490,134470,2,414
EFTA00037492,43535,2,140
EFTA00037494,74300,2,272
EFTA00037496,55276,2,185
EFTA00037498,30214,1,138
EFTA00037499,54438,2,238
EFTA00037501,39902,1,126
EFTA00037502,55903,2,162
EFTA00037504,49845,2,135
EFTA00037506,48318,1,206
EFTA00037507,114309,2,457
EFTA00037509,137364,2,842
EFTA00037511,247061,4,1173
EFTA00037515,255720,4,1224
EFTA00037519,210760,3,999
EFTA00037522,249655,4,1200
EFTA00037526,230008,3,1118
EFTA00037529,218613,3,1049
EFTA00037532,219672,3,1039
EFTA00037535,217806,3,1037
EFTA00037538,207946,3,983
EFTA00037541,44446,1,181
EFTA00037542,58445,2,188
EFTA00037544,121752,3,469
EFTA00037547,53481,2,235
EFTA00037549,24258,1,50
EFTA00037550,20500,1,38
EFTA00037551,258959,2,1270
EFTA00037553,31584,1,123
EFTA00037554,20226,1,63
EFTA00037555,23505,1,48
EFTA00037556,100244,2,536
EFTA00037558,111898,2,447
EFTA00037560,101418,2,405
EFTA00037562,109398,2,440
EFTA00037564,97848,2,391
EFTA00037566,72034,2,257
EFTA00037568,85124,2,330
EFTA00037570,63147,2,210
EFTA00037572,48829,2,152
EFTA00037574,17197,1,26
EFTA00037575,13427,1,22
EFTA00037576,14340,1,24
EFTA00037577,16027,1,29
EFTA00037578,17078,1,31
EFTA00037579,56916,1,336
EFTA00037580,30567,1,75
EFTA00037581,20053,1,41
EFTA00037582,35638,1,117
EFTA00037583,35801,1,123
EFTA00037584,35206,1,134
EFTA00037585,36185,1,120
EFTA00037586,37416,1,130
EFTA00037587,39661,1,149
EFTA00037588,38992,1,142
EFTA00037589,37351,1,125
EFTA00037590,37492,1,127
EFTA00037591,36412,1,129
EFTA00037592,34824,1,121
EFTA00037593,35558,1,128
EFTA00037594,35988,1,117
EFTA00037595,34988,1,100
EFTA00037596,37445,1,129
EFTA00037597,35641,1,125
EFTA00037598,36625,1,149
EFTA00037599,36671,1,119
EFTA00037600,35384,1,128
EFTA00037601,39290,1,141
EFTA00037602,40622,1,151
EFTA00037603,34426,1,100
EFTA00037604,35071,1,113
EFTA00037605,46144,1,183
EFTA00037606,37237,1,118
EFTA00037607,35877,1,117
EFTA00037608,37228,1,137
EFTA00037609,38998,1,146
EFTA00037610,39061,1,146
EFTA00037611,38866,1,132
EFTA00037612,39040,1,139
EFTA00037613,36241,1,114
EFTA00037614,35560,1,125
EFTA00037615,39839,1,122
EFTA00037616,39134,1,143
EFTA00037617,37279,1,129
EFTA00037618,38142,1,127
EFTA00037619,35970,1,146
EFTA00037620,38535,1,125
EFTA00037621,37416,1,136
EFTA00037622,35100,1,119
EFTA00037623,36421,1,150
EFTA00037624,38891,1,134
EFTA00037625,36304,1,122
EFTA00037626,36003,1,130
EFTA00037627,92901,2,494
EFTA00037629,24093,1,54
EFTA00037630,15875,1,28
EFTA00037631,3956,1,1
EFTA00037632,3956,1,1
EFTA00037633,3833,1,1
EFTA00037634,3956,1,1
EFTA00037635,3996,1,1
EFTA00037636,4202,1,1
EFTA00037637,42006,1,1
EFTA00037638,30039,1,125
EFTA00037639,101455,2,336
EFTA00037641,16975,1,33
EFTA00037642,18837,1,47
EFTA00037643,53051,2,203
EFTA00037645,204551,4,1009
EFTA00037649,20683,1,51
EFTA00037650,132301,3,489
EFTA00037653,58419,2,122
EFTA00037655,58774,2,112
EFTA00037657,84915,1,123
EFTA00037658,13490,1,20
EFTA00037659,107625,3,547
EFTA00037662,1166428,4,1034
EFTA00037666,99359,3,545
EFTA00037669,95981,3,535
EFTA00037672,174669,4,788
EFTA00037676,87205,2,434
EFTA00037678,33089,1,84
EFTA00037679,68442,2,260
EFTA00037681,18520,1,48
EFTA00037682,12744,1,17
EFTA00037683,159601,3,1038
EFTA00037686,41073,2,158
EFTA00037688,21247,1,55
EFTA00037689,16674,1,35
EFTA00037690,40151,1,202
EFTA00037691,12598,1,11
EFTA00037692,41487,1,203
EFTA00037693,82900,2,413
EFTA00037695,17571,1,31
EFTA00037696,43855,1,219
EFTA00037697,91253,3,330
EFTA00037700,20602,1,46
EFTA00037701,31293,1,77
EFTA00037702,35534,1,160
EFTA00037703,37786,1,137
EFTA00037704,15021,1,25
EFTA00037705,39472,1,137
EFTA00037706,73318,1,344
EFTA00037707,20155,1,45
EFTA00037708,19581,1,46
EFTA00037709,19048,1,41
EFTA00037710,18391,1,30
EFTA00037711,82786,2,414
EFTA00037713,40564,1,117
EFTA00037714,40330,1,117
EFTA00037715,37398,1,101
EFTA00037716,46936,1,145
EFTA00037717,45711,1,143
EFTA00037718,37029,1,96
EFTA00037719,39171,1,111
EFTA00037720,33453,1,102
EFTA00037721,39276,1,110
EFTA00037722,45501,1,142
EFTA00037723,44364,1,131
EFTA00037724,34877,1,95
EFTA00037725,43713,1,130
EFTA00037726,43594,1,136
EFTA00037727,34687,1,97
EFTA00037728,33239,1,96
EFTA00037729,34288,1,110
EFTA00037730,35105,1,96
EFTA00037731,40888,1,117
EFTA00037732,45008,1,133
EFTA00037733,24839,1,50
EFTA00037734,26896,1,59
EFTA00037735,35844,1,105
EFTA00037736,97289,2,501
EFTA00037738,52648,2,212
EFTA00037740,34383,1,104
EFTA00037741,35057,1,98
EFTA00037742,40503,1,124
EFTA00037743,38182,1,111
EFTA00037744,28020,1,80
EFTA00037745,36809,1,146
EFTA00037746,36921,1,106
EFTA00037747,39755,1,110
EFTA00037748,49844,1,172
EFTA00037749,23706,1,61
EFTA00037750,81511,2,300
EFTA00037752,62257,2,220
EFTA00037754,33497,1,92
EFTA00037755,66481,2,285
EFTA00037757,93269,2,391
EFTA00037759,24722,1,82
EFTA00037760,104311,3,562
EFTA00037763,102694,3,551
EFTA00037766,106312,3,586
EFTA00037769,19987,1,45
EFTA00037770,13318,1,21
EFTA00037771,14804,1,32
EFTA00037772,13362,1,20
EFTA00037773,15562,1,24
EFTA00037774,19557,1,38
EFTA00037775,110786,3,434
EFTA00037778,27169,1,106
EFTA00037779,27706,1,106
EFTA00037780,13395,1,21
EFTA00037781,21167,1,39
EFTA00037782,21192,1,39
EFTA00037783,38503,1,119
EFTA00037784,24413,1,48
EFTA00037785,24485,1,48
EFTA00037786,21257,1,39
EFTA00037787,24903,1,48
EFTA00037788,22625,1,49
EFTA00037789,39779,1,162
EFTA00037790,13962,1,27
EFTA00037791,25937,1,89
EFTA00037792,92193,2,384
EFTA00037794,20342,1,62
EFTA00037795,66293,2,241
EFTA00037797,12636,1,18
EFTA00037798,13248,1,23
EFTA00037799,115117,2,756
EFTA00037801,13759,1,24
EFTA00037802,13191,1,20
EFTA00037803,11973,1,19
EFTA00037804,44585,1,251
EFTA00037805,28632,1,113
EFTA00037806,22135,1,79
EFTA00037807,81069,2,303
EFTA00037809,152514,3,798
EFTA00037812,35050,1,178
EFTA00037813,31962,1,138
EFTA00037814,27761,1,105
EFTA00037815,66924,2,295
EFTA00037817,13667,1,24
EFTA00037818,918407,6,1081
EFTA00037824,37204,1,142
EFTA00037825,24448,1,42
EFTA00037826,14652,1,25
EFTA00037827,18660,1,41
EFTA00037828,36105,1,106
EFTA00037829,31972,2,82
EFTA00037831,35419,2,91
EFTA00037833,99353,2,431
EFTA00037835,15156,1,26
EFTA00037836,12145,1,19
EFTA00037837,20008,1,40
EFTA00037838,12117,1,19
EFTA00037839,20116,1,40
EFTA00037840,41075,1,199
EFTA00037841,23518,1,47
EFTA00037842,59618,2,242
EFTA00037844,40042,1,234
EFTA00037845,83411,2,402
EFTA00037847,52238,1,202
EFTA00037848,26635,1,76
EFTA00037849,71288,2,234
EFTA00037851,36785,1,128
EFTA00037852,13298,1,20
EFTA00037853,21274,1,39
EFTA00037854,13485,1,24
EFTA00037855,71479,2,247
EFTA00037857,459098,5,1106
EFTA00037862,74417,2,320
EFTA00037864,71948,2,258
EFTA00037866,17632,1,39
EFTA00037867,17019,1,35
EFTA00037868,98488,3,398
EFTA00037871,18624,1,61
EFTA00037872,89316,2,343
EFTA00037874,32963,1,126
EFTA00037875,55733,2,216
EFTA00037877,58768,2,215
EFTA00037879,136085,2,421
EFTA00037881,38276,1,116
EFTA00037882,81609,2,240
EFTA00037884,41930,2,116
EFTA00037886,67493,2,213
EFTA00037888,102398,2,407
EFTA00037890,50073,1,73
EFTA00037891,93731,2,401
EFTA00037893,22591,1,56
EFTA00037894,16569,1,22
EFTA00037895,22116,1,50
EFTA00037896,24345,1,47
EFTA00037897,63920,1,283
EFTA00037898,18107,1,37
EFTA00037899,56622,1,257
EFTA00037900,120182,2,517
EFTA00037902,387038,1,357
EFTA00037903,421638,1,395
EFTA00037904,215279,1,148
EFTA00037905,339457,1,314
EFTA00037906,19244,1,48
EFTA00037907,23740,1,61
EFTA00037908,21020,1,34
EFTA00037909,23230,1,52
EFTA00037910,17254,1,35
EFTA00037911,37222,1,90
EFTA00037912,18551,1,33
EFTA00037913,32966,1,148
EFTA00037914,22063,1,81
EFTA00037915,50895,2,244
EFTA00037917,25659,1,54
EFTA00037918,18594,1,30
EFTA00037919,34017,2,110
EFTA00037921,27088,1,115
EFTA00037922,84874,3,283
EFTA00037925,15276,1,32
EFTA00037926,13464,1,21
EFTA00037927,66726,2,233
EFTA00037929,16059,1,32
EFTA00037930,21693,1,54
EFTA00037931,18201,1,47
EFTA00037932,22998,1,68
EFTA00037933,26134,1,80
EFTA00037934,22121,3,33
EFTA00037937,75220,2,265
EFTA00037939,57028,2,214
EFTA00037941,37826,1,127
EFTA00037942,13211,1,22
EFTA00037943,23663,1,48
EFTA00037944,32406,1,96
EFTA00037945,98405,2,355
EFTA00037947,35440,1,125
EFTA00037948,26107,1,87
EFTA00037949,15579,1,32
EFTA00037950,20683,1,41
EFTA00037951,17091,1,32
EFTA00037952,53365,2,184
EFTA00037954,119326,1,224
EFTA00037955,17955,1,43
EFTA00037956,19182,1,64
EFTA00037957,51283,1,190
EFTA00037958,175778,1,154
EFTA00037959,32882,1,87
EFTA00037960,16845,1,38
EFTA00037961,15634,1,30
EFTA00037962,20043,1,46
EFTA00037963,15929,1,33
EFTA00037964,164505,4,712
EFTA00037968,146249,4,592
EFTA00037972,62183,2,294
EFTA00037974,78727,2,358
EFTA00037976,18812,1,54
EFTA00037977,51535,2,221
EFTA00037979,13016,1,26
EFTA00037980,33092,1,160
EFTA00037981,25278,1,83
EFTA00037982,19871,1,45
EFTA00037983,15290,1,23
EFTA00037984,157791,3,597
EFTA00037987,19517,1,43
EFTA00037988,42164,2,147
EFTA00037990,13734,1,22
EFTA00037991,17042,1,42
EFTA00037992,19784,1,44
EFTA00037993,27261,1,92
EFTA00037994,152762,3,839
EFTA00037997,144091,4,566
EFTA00038001,32323,1,117
EFTA00038002,25989,1,79
EFTA00038003,28317,1,135
EFTA00038004,26028,1,115
EFTA00038005,23685,1,65
EFTA00038006,142897,4,550
EFTA00038010,41566,1,177
EFTA00038011,27375,1,108
EFTA00038012,27677,1,111
EFTA00038013,17009,1,40
EFTA00038014,105269,2,437
EFTA00038016,50414,2,162
EFTA00038018,29112,1,133
EFTA00038019,30228,1,107
EFTA00038020,69356,2,316
EFTA00038022,87771,3,348
EFTA00038025,19245,1,55
EFTA00038026,60647,2,281
EFTA00038028,15527,1,23
EFTA00038029,14147,1,20
EFTA00038030,22115,1,64
EFTA00038031,46450,1,236
EFTA00038032,27198,1,63
EFTA00038033,33899,1,90
EFTA00038034,19487,1,56
EFTA00038035,33147,1,104
EFTA00038036,78443,1,281
EFTA00038037,284164,3,900
EFTA00038040,15411,1,31
EFTA00038041,26232,1,114
EFTA00038042,33673,1,105
EFTA00038043,76280,2,361
EFTA00038045,25393,1,73
EFTA00038046,35016,1,104
EFTA00038047,48901,1,79
EFTA00038048,22824,1,59
EFTA00038049,89000,2,393
EFTA00038051,98414,1,187
EFTA00038052,13926,1,21
EFTA00038053,5456723,35,2144
EFTA00038088,14521,1,22
EFTA00038089,610678,9,905
EFTA00038098,14442,1,23
EFTA00038099,24386,1,34
EFTA00038100,159758,3,620
EFTA00038103,69933,2,345
EFTA00038105,64682,2,289
EFTA00038107,32152,1,158
EFTA00038108,36347,1,151
EFTA00038109,68273,2,383
EFTA00038111,82710,2,402
EFTA00038113,14048,1,21
EFTA00038114,12635,1,21
EFTA00038115,38642,2,112
EFTA00038117,342050,7,1621
EFTA00038124,65472,2,304
EFTA00038126,19857,1,53
EFTA00038127,52508,2,193
EFTA00038129,78306,2,316
EFTA00038131,19527,1,40
EFTA00038132,60208,2,317
EFTA00038134,99458,0,0
EFTA00038135,69721,0,0
EFTA00038136,48810,2,173
EFTA00038138,17533,1,44
EFTA00038139,76307,2,277
EFTA00038141,19255,1,58
EFTA00038142,26104,1,94
EFTA00038143,22288,1,61
EFTA00038144,13078,1,22
EFTA00038145,20076,1,39
EFTA00038146,20150,1,39
EFTA00038147,49392,2,195
EFTA00038149,11941,1,21
EFTA00038150,22359,1,47
EFTA00038151,99879,2,527
EFTA00038153,99609,4,360
EFTA00038157,20397,1,46
EFTA00038158,115677,3,482
EFTA00038161,57737,2,180
EFTA00038163,68009,2,224
EFTA00038165,136376,3,551
EFTA00038168,268844,7,992
EFTA00038175,94222,2,481
